original,replacement,edited
My Favourite Things,31000,false
Rare Stamps,35400,false
Scouting For Korbats,20500,false
The Babaa Who Jumped Over the Moon,35000,false
What Me Cheat,25000,false
Tis Be Harvesting Time,39100,false
Tyrannia Altador Cup Media Book,46400,false
Tyrannian Winters,19800,false
Gyros Inventions,39300,false
The Flotsam Raiders,42000,false
Easy Knitting Projects for Any Occasion,10200,false
Neopian Encyclopedia K - O,38600,false
The Geraptiku Recipe Book,30900,false
Where to Find the Polar Lights,38000,false
Treelurkers,80000,false
Uni and the Uniocto,51500,false
Wock the Wok,48100,false
Impressive-looking Certificate,21300,false
Deep Homes,12900,false
Plumpy Care How To,40000,false
Concert Hall Pictures,31000,false
The Grouchiest Neopian,30400,false
Extraordinary Ice Cream Cookbook,16200,false
The JubJubs Secret,32900,false
The Best of Love,42000,false
Cobrall Training,27300,false
Kacheekers Strategy Guide,30900,false
Volcano Run Game Guide,38100,false
Morguss Spell Book,12400,false
Altador Cup Holiday Decorating Tips,24300,false
Seasonal Attack Pea Recipes Cookbook,32100,false
My Best Friend,39900,false
101 Ways to Annoy a Uni,35900,false
Hanging Out,26300,false
The Pineapple Chia,35900,false
Tell Me Why,31500,false
Baby Chomby Basket Book,28800,false
Korbats Lab Secrets,32000,false
Krawk Pot Recipes,40000,false
Cave Kacheek,40800,false
Geraptiku Digging Sites,19800,false
Holidays in Brightvale,27800,false
Kiko: Emperor of the Desert,27900,false
Negg-O-Pedia,52500,false
Sediment Striped Tablet,33500,false
The Confused Mynci,67000,false
Kiko Christmas Story,25500,false
Ancient Hissi Legend Tablet,20900,false
Apple Bobbing Bart: A Biography,38200,false
Book of UFO Mysteries and More,19900,false
Spring Soiree,29500,false
Sugar Rush,30800,false
How to Code for Artists,22000,false
Gallery of Heroes Book,28200,false
Meerca Paint Guide,28900,false
Countdown to the Holidays,24300,false
Aisha Lovin It,35000,false
Evil Plots For Beginners,31400,false
Gardens of Neopia,25500,false
Just Rolling Along,40000,false
Baby Xweetok Basket Book,27000,false
Popular Destinations,35300,false
Desert Days,30500,false
Farming in Famine,7000,false
Puzzle Magazine,17300,false
Faeries of Spring,33400,false
Healthy Kyrii Treats,24000,false
200 Puppyblew Tricks,26200,false
Escape From Meridell Castle,39900,false
Ogrin Deluxe Book,18000,false
Cybunny Mutations,27800,false
Go Fly A Kite!,27200,false
Attack Of The Meercabots,44700,false
Fyora Spring Song Book,28000,false
Its Beginning to Look A Lot Like the Month of Celebrating,25200,false
The Red Paw,28700,false
Life In the Citadel,41400,false
Yooyuball from the Staffs View,25400,false
Desert Badlands,29000,false
The Wonder Of Toast,24500,false
How to Wrap Oddly Shaped Gifts,22000,false
A Day At The Races,78500,false
Lost Spells of Neopia,75000,false
Lutari Painting,22500,false
Poogle Performers,40300,false
Pteri Bust Out,27000,false
The Royal Treasure Collection,36500,false
Under the Surface Part II,29000,false
Very Long First Day of Celebrating,400069,false
Virtupets Altador Cup Media Book,35700,false
Winter is Here!,21000,false
Dr. Sloth Lost Battles,23800,false
Top Secret Skeith Stuff,29500,false
Meerca Fashion Season 2,29300,false
Mini Wocky Joke Book,25300,false
How to Make the Grumpy Old King Laugh,79000,false
My Sweet Scorchio,24900,false
Mythical Kyriis,12000,false
Sled Racing For Beginners,17400,false
Starry Kougra Dreams,33000,false
Trectse fo Thade,26300,false
How to Knit Petpets,28500,false
Totally True Short Stories,400069,false
Usuki Style,38000,false
Book of Better Gourmet Recipes from Chef Boggles,44500,false
Neopian Encyclopedia A - E,36600,false
Round About Yurbles,22700,false
The Art of Being a Fan,17300,false
Yurble Style,24000,false
Tonu Tails,25500,false
101 Uses Of Bacon,23000,false
Moon Pop-Up Book,15200,false
Flotsam Wok Recipes,25000,false
A Faerie Christmas,16000,false
Garoo Elite Patrol Handbook,22700,false
Guide to Petpets,33400,false
Wings Over the World,30500,false
Better Than You,29000,false
Crossword Puzzle Almanac,25500,false
Naughty or Nice,24400,false
Secrets of Sloth,73000,false
The Adventures of Sir Snots-A-Lot,23000,false
How to Eat Ice Blocks,18400,false
String of Toy Books,18900,false
Disco Kau,27200,false
Keeping Your Krawk Happy,22000,false
Robots Rule,29000,false
Year of the Snowbunny,49700,false
Grand Master,50000,false
Faerie Gardens,15000,false
Illusens Guide to Gardening,23100,false
The Golden Journal Vol. 1,16500,false
Learn to Swim,19900,false
To Beak or Not to Beak,23000,false
Baby Pteri Basket Book,15000,false
Beyond the Locked Door,36500,false
Wishing Well Wishes,19000,false
A Warm Christmas,4200,false
Faerie Berry Recipes,29700,false
Holiday Decorating Hints,25500,false
Techo Secret Journal,22900,false
Game Manual: Pterattack,13600,false
Kacheek History,23500,false
The Lost Grundo,26800,false
Neopian Knitting Patterns,25000,false
A Ruki Christmas,30000,false
Guitarists Guide,30500,false
Rainy Day Activities for Koi,16400,false
Shell Poetry,10300,false
Sun Pop-Up Book,13000,false
Janitor Autobiography,25000,false
Cooking With Chef Boulgar,18400,false
Wock Around the Clock,22000,false
Wocky Hide and Seek Book,21900,false
A Neopians Guide to Immaculate Grooming,23800,false
GoGoGo Handbook,19700,false
Indoor Activities For Snow Days,13000,false
Baby Kacheeks,1275,false
How to Roll Cheese,40000,false
The Night Before the Night Before the Night Before the Day of Giving,14500,false
Air Faeries of Neopia,20000,false
Baking Chocolate Korbats,13700,false
Court Jester Jokes,25000,false
Creating a Lucky Zafara,950,false
Famous Sculptures,400069,false
Flying For Eyries,19100,false
Ghosts of the Desert,400069,false
Guide to Neopian Snowflakes,9000,false
Half-eaten Book,29600,false
Haunted Locations of Mystery Island,41800,false
Kacheek Horror,27100,false
Laws of the Land,37500,false
Medieval Petpets,22600,false
The Big Book of Blue,400069,false
Unlocking the Bat: A Masters Guide,20000,false
When Faeries Attack,15300,false
Y11 Illustrated Altador Cup Program,14000,false
Zombie Legends,20000,false
1001 Kabob Recipes,14500,false
Curing Kacheeks,26700,false
Lumberjacks Guidebook,5000,false
The Nimmo Ranger,15600,false
Nimmo Explorations,36300,false
Snot Knots,15400,false
The Uni Trilogy,19800,false
Avatar Collector Guide,19600,false
Gnomes Facts and Legends,400069,false
Happy Feet,22200,false
Heroic Pteri Tales,15000,false
Snowy Fashions,6350,false
The Hungry Grarrl,23300,false
Neopia In Under 18NP A Day,12200,false
Scrolls of King Hagan,12800,false
Snow Almanac Y12-Y15,22300,false
Tyrannian Music Guide,4500,false
Field Guide to Sand Dunes,29800,false
101 Uni Treats,19500,false
A Tale of Two Slorgs,16400,false
Bacon Guide to Bacon,22300,false
Memoirs of an Aisha,400069,false
Seasonal Faerie Tales,11200,false
Uni Days,19900,false
Book of Clams,24300,false
Kiko Boo Boos,47300,false
Ownow Petting Techniques,16400,false
Defenders of Neopia Fun Book,14500,false
Knights Of Meridell,16000,false
Advanced Magic,22400,false
Advanced Thermodynamics,41900,false
Baby Gelert Pop-Up Book,16900,false
Poogle Profile,16800,false
Confusing Conundrums,29700,false
Spot the Difference Puzzles,14000,false
Growing Flower Crystals,34900,false
Sand Sculpture Strategies,16000,false
Backyard Willow Dome Guide,14100,false
Buzz Yoga with Osielle Lidel,72500,false
Carrot Growing,59500,false
Collecting Buzz Plushies,30000,false
How to Look Scholarly,17900,false
I HATE Carrots!,23800,false
Spooky Stories From the Beyond,17900,false
The Happiest Negg,16500,false
The Shoy,26000,false
Yooyuball Scorecard,20200,false
Cooking With A Bomberry,16000,false
Darigan Citadel Travel Brochure,15500,false
Acara Nightmare,16500,false
Moehog Explorer Comic,14800,false
My Neighbour the Zombie,12400,false
The Haunted Cave,41000,false
The Yurble Spy,18000,false
Eliv Thade Peek a Boo Book,14300,false
Ghost Stories,18000,false
Baby Eyrie Basket Book,17300,false
Daffodil Diary,23500,false
Dicearoo for Beginners,16700,false
History Of The Lost Desert,18300,false
Lennies Who Lie,20500,false
Poogle Plushie Catalogue,16600,false
Space Station Holidays,12300,false
Gardening For Gelerts,17800,false
Lawyerbot Collectors Guide,36400,false
Light of Day,17000,false
The Meridellian Pteri,9400,false
Top Secret Files of TNT History,12000,false
Unlucky Zap,16000,false
Who is Number Two?,25200,false
Daring Draiks,22500,false
My Weekend With Lennies,24000,false
Mynci Horror,17700,false
Scroll of Curses,26100,false
A Squires Life,18000,false
Barallus The Brave,25000,false
Gym Membership Advert,24500,false
Guide to Collecting Altador Cup Gear,17300,false
365.25 Borovan Recipes,6500,false
Skyward an Eyries Guide to Flying,16000,false
Which Colour?,13000,false
Collectors Guide to Bobbleheads,24200,false
Mingling With Moehogs,11900,false
Growling For Beginners,17200,false
A Tail Of Two Krawks,14600,false
Finding That Bargain,12300,false
Framed Certificate,11800,false
Gingerbread Builders Monthly,13500,false
Gnomes and their Kin,27000,false
Kougra Adventures,13000,false
My Neohome,19500,false
Songs For Your Pan Flute,11800,false
Uniquely Uni,400069,false
Empower Your Tail,17500,false
Feeding Frenzy,15500,false
Tugging for War,12200,false
Unhappy Tails,19200,false
Guide to Orange Furniture,9750,false
Gnorbu Grooming Tips,16900,false
Crumbling Tablet,22500,false
Mutations in Kacheeks,12700,false
Jetsam Tall Tails,36800,false
Neopian Orchestral Classics,20000,false
Tonu Tusk Polishing,15100,false
Fearless Finnigans Guide to Haunted Lodgings,14600,false
Pete the Polarchuck,16800,false
Brightvale Stained Glass Techniques,14000,false
Brunos Musings,13500,false
Buzz How To Fly,14700,false
Cave Batterflies,15300,false
Clowning Around,16200,false
Cotton Candy Adventure,17500,false
How To Play Zurroball,12500,false
Illusens Book of Charm,25000,false
Lost Desert Travel Brochure,13400,false
Sloth Hair Tips,44000,false
Tale of Lag,12100,false
The Art of Crying,20000,false
The Korbat From Krawk Island,11500,false
Virtupets Space Station Travel Brochure,13500,false
Gloomy Grey Games,13500,false
Holiday Nice List,6950,false
Plushie Collector,11900,false
Scorchio Summer,15200,false
The Mutant Kougras Exile,14700,false
Kreludor Colouring Book,9000,false
Ultimate Sand Castle Guide,13500,false
1001 Recipes for Sand Cake,12300,false
Chomby Diary,14500,false
Hilarious Chia Jokes,14000,false
How its Dung,20000,false
Acara Anatomy Book,14700,false
Conservancy Newsletter,12000,false
Lost Desert Colouring Book,11900,false
Dark Tales of Neovia,14100,false
Moehawk History Book,14000,false
Visiting Kreludor,13000,false
Controlling Your Fire,13700,false
Mutant Musings,18200,false
Interesting Dungeons,13200,false
Musical Math,15000,false
Avoiding Writers Block,16400,false
Decorating Your Garden,13300,false
How To Be A Gormball Champ,16600,false
Scroll of Friendship,13300,false
Shenkuu Bulletin,136000,false
The Mischevious Mutant Tonu,19000,false
Under the Surface Part I,14000,false
History of Whirlpools,23300,false
Ixi A-Z,19500,false
Wisdom of the Wise,13300,false
Brynn A Biography,12700,false
Caring For Your Neopet 1,5350,false
Mr X,14000,false
Mynci Colouring Book,3250,false
Chia Book,15100,false
Storage Ideas,6900,false
Techo Master Tactics,14400,false
Guide to Holiday Tackling,13800,false
Skeith Prints,10800,false
The History Of Meridell,13300,false
Water Faeries of Neopia,14000,false
Book of Gourmet Recipes from Chef Biggles,21500,false
Great Reefs of Neopia,12400,false
Shenkuu Export Manifest,10900,false
Flotsam Facts,13700,false
Maraquan JubJub Adventures,12700,false
Shenkuu Travel Brochure,12100,false
Elegant Desert Scroll,12700,false
The Thief Handbook,14400,false
Baby Lenny Basket Book,25000,false
Dark Tales of Bogshot,12800,false
Magic for Beginners,11000,false
Beginners Curses,4000,false
Discovery of the Magma Pool,11800,false
Disturbing Disturbances,12000,false
Grundos Guide to Brain Washing,30500,false
Illusens Ixi,11000,false
Lutari Totems,61000,false
Negg-citing Tales,11000,false
Reasons to be Grey,12300,false
Rocky Relationships,12300,false
Scroll of Desert Winds,19300,false
Snows of Neopia,5000,false
Spooky Stories About the Beyond,9450,false
Ukali Poetry Journal,29500,false
Wild Tales,12800,false
Do-It-Yourself Kites,18700,false
Grandfather Koi,12100,false
Howling For Fun,11900,false
Desert Feasts,11900,false
Neopian Times Issue 37,11000,false
Destruct-O-Match Tips,15000,false
Sculpting with Metal,13400,false
Xweetok Guide to Flying,42500,false
Roo Island Travel Brochure,11200,false
Ask Igneot Anything,12500,false
Booth Repair Manual,13100,false
Legendary Pteris,17500,false
Merits of Moltaran Magma,10700,false
The Great Vacation,37500,false
Mynci Law,14000,false
Scrapbooking for Beginners,7050,false
The Joys of Fried Foods,13800,false
Bleak Meals for One,12400,false
Easy Origami Flowers,12800,false
Famous Lennies,11800,false
Fearless Finnigans Guide to Haunted Graveyards,12400,false
Flotsams in Rock,12500,false
Gelert Anatomy,14000,false
Gourmet Bowl Tips,24400,false
Neopian Music,14900,false
The Grand Usul Adventure,25000,false
Whirlpool Colouring Book,12000,false
Wings of Steel,19500,false
Dark Alleys of Neovia,18500,false
Draik Secrets,12100,false
Dry Flower Decor,12200,false
Five Minute Chokato Treats,10900,false
Murky Waters,4725,false
Tablet of Kings,17800,false
The Art of Sleeping In,4900,false
Amazing Mesas of the Lost Desert,11400,false
Meerca Day Recipes,10400,false
Uni Beauty Manual,11700,false
Secret of the Hidden Oasis,10700,false
Which Brush?,11800,false
Disco Moehog Dancing,12000,false
Faerie Tales of Escape,11200,false
Jelly Mysteries,7800,false
Living on the Lake Bed,5500,false
Moltaran Petpets and How to Get Them,12900,false
Skip,6750,false
The Little Blue Shoyru,8250,false
Advanced Basket Weaving,14800,false
Faerie Glitter Crafts,12300,false
Happiness and the Money Tree,10500,false
Once Upon A Chia,11800,false
Seasonal Zen for the Angry Petpet,32000,false
Sinsis Puzzle Book,11300,false
Tablet of Tablets,8850,false
Tales from the Deep,13500,false
Volcano Diagrams,10500,false
Wintery Petpet Companionship,13000,false
Learning To Sing Notes,10900,false
Uses of Obsidian,18000,false
Bridges of Brightvale,11300,false
Functional Goggle Design,8350,false
JubJub Jokes,11800,false
No Sleep Til Brightvale... Part 2,12100,false
The Pteri Champion,24700,false
Astrophysics for Beginners,7950,false
Extreme Arbourism,15000,false
Favourite Elephante Recipes,12000,false
Origami Pop-Up Book,14000,false
Radio Active Pteri Part 2,9000,false
Steam for Fun and Profit,9450,false
Adventures in Writing,9550,false
Grey Faerie Diary,15500,false
Illusens Twigs,17700,false
Jimmi,14400,false
Love Hurts,9750,false
Moltara Travel Brochure,10100,false
Neopian Times Year 6 Annual,19000,false
Origami Pets 101,12000,false
Songs of the Faeries,10500,false
Uni in Wonderland,9500,false
Brightvales Brightest,9700,false
Compost Dung Right,10900,false
Krawk Island Travel Brochure,9350,false
Neopian Times Issue 81,9600,false
Non-Illuminated Menuscript,17600,false
Obsidian Tablet,8800,false
Paw in Paw,9500,false
Silver Horn,10400,false
Tracking Desert Petpets,10300,false
Something Pretentious,10400,false
Two Tuskaninnies,34900,false
Guide to Snow Rolling,9000,false
Quiggle Health and Fitness,11000,false
Classic Neopian Holiday Tales,11500,false
Kasuki Lu Biography,15100,false
Life Within a Book,5500,false
Music to Groove to Book,1825,false
Famous Kois,12000,false
Meerca Rodeo,8900,false
Of Leaves and Lutari,12000,false
Rainbow Flotsam Stories,34500,false
Soap Making,10500,false
Sophies Leave Me Alone Notice,18700,false
The Bruce and The Darblat,10100,false
Bring Back The Book,13500,false
Trade Route Guide Map,9200,false
Caring For Your Neopet 4,6100,false
The Naughty Skeith,10900,false
Booktastic Books Value Guide,10200,false
Faerie Architecture,10100,false
Life After Cheat,10500,false
Usuki Value Guide,13000,false
Caring For Your Neopet 5,10100,false
Petpetpet Growth Patterns,9000,false
An Acara Named Whirr,14000,false
Baby Tonu Book,10000,false
Behind Brexis,16900,false
Bernards Booktastic Book Club Book,10800,false
Book of Sea Spells,29000,false
How to Build a Pyramid,22100,false
I Am Malum: The Story of the Misunderstood Lupe,11900,false
Jhudoras Secret,13300,false
Life Among the Dunes,9450,false
Low Gravity Rock Collecting,14500,false
Pterattack Game Guide,26700,false
Ruki Recipes,9450,false
Sharing is Caring,14000,false
Spying The Dark Faerie Way,9300,false
The Altador Cup Athlete Workout,10000,false
The Happiest Air Faerie,11900,false
The Ixi Book,10000,false
The Magic Behind the Prank,6700,false
The Official Altador Cup Cheer,9800,false
The Peophin That Couldnt Swim,8500,false
When Bruces Fly,9350,false
Chocolate Ogrin Cookbook,5000,false
Mummy Bone Scroll,16300,false
Wocky Tails,10500,false
Cybunny Baby Book,9700,false
Mipsys Travel Memoirs of Exotic Beaches,10000,false
Old Geartooth,8950,false
The Cogmire,9700,false
Darigan Storytime,6400,false
Maraquan Chombies: Secrets from the Deep,10000,false
Gears and Cogs,10800,false
S750 Kreludan Defender Robots Tell-All Book,7650,false
Scroll of Broken Seals,8250,false
Basic Spelling Songs,9900,false
Striped Elephante Pop-Up Book,9800,false
Luxinias Powers: Nephrites Personal Studies,10000,false
The Grumpy Grundo,5000,false
Yurble Hairstyles,11300,false
Yurble Skirmishes,10800,false
101 Cheese Slices,8750,false
Terror Mountain Colouring Book,8150,false
Down the Symol Hole,16800,false
Famous Flotsams,9750,false
Kite Care,16000,false
Buzz Boxing Basics,10200,false
History of Wise Neopians,9500,false
Imperial Exam Scroll,4675,false
Kiko Lake Paperback Book,6000,false
Lost Desert Map Scroll,7500,false
Managing Anger,27300,false
My First Book,9400,false
Time Tunnel Game Guide,12000,false
Where is Bonju,10900,false
A Heartfelt Valentines Day Card,13000,false
Binary Stars and You,5000,false
Book of Symols,3500,false
Wocky Will,4000,false
Coping with Happiness,8000,false
Twisted Tales Of The Mutant Ruki,10000,false
Jokes To Make Skarl Laugh,34500,false
How to Build a Snowman: A Petpets Guide,1850,false
Diplomat Guest Scroll,8700,false
Guide To Your Health,13000,false
Sweetheart Scroll,8550,false
Techo Mountain,7950,false
Defenders Of Neopia Annual,31900,false
Neopian Chandeliers,9950,false
Mining for Fish,7500,false
Ruki Adventures,8600,false
99 Acara Hair Tips,5950,false
A Tale of Three Bruces,8800,false
Caring For Your Neopet 2,4325,false
Caring For Your Neopet 3,10300,false
Footsteps in the Night,7300,false
Hiking With Illusen Book,9800,false
History of Unwise Neopians,8500,false
Notable Nimmos,6500,false
On The Trot,17800,false
The Book of Love,9050,false
The Moehog Encyclopedia,30000,false
The Mortog Princess,9000,false
Lucky Stars,12000,false
The Age of Knowledge,9400,false
The Shadowy Shoyru,9200,false
Scroll of the More Ancient Ancients,7250,false
Beach Vacations,9000,false
Jokes and Riddles,34900,false
D_y _f Gi_i_g: A Cliffhanger Holiday Tale,9000,false
Old Qasalan Tablet,8100,false
Stained Glass Repair Guide,7800,false
Cosmopolitan Fashion Guide,400069,false
Elephante Fashion,3975,false
Boom,8900,false
Xweetok Ice Breakers,9250,false
Bound Darkness Scroll,7200,false
Maraqua Travel Brochure,10000,false
Volcano Pop-up Book,7800,false
A Flotsam Christmas,6800,false
Flotsam Food,6250,false
Plushie Adventures,7800,false
Destruct-O-Scorchio,10000,false
How to Make Your Own Slide,20000,false
Jetsam Warrior,7400,false
Message in a Bottle,2800,false
Neopian Carol Book,7300,false
Ponderings for the Holidays,8750,false
Returning to Neopia,9000,false
Holiday Fashion,14000,false
Photo Collage Making,6800,false
A Christmas Quiggle Carol,3850,false
Qasalan Inscriptions Tablet,7200,false
Sculpted Books,9300,false
The Patient Xweetok,8950,false
Viras Revenge,8900,false
2 Much 2 Soon,5600,false
Butterflied Pages,7350,false
Can You Read This?,5050,false
Peophin Babies,7900,false
The Scaredy Yurble,7800,false
Rags to Asparagus: a Heartwarming Tale,12000,false
Fishing Made Easy,8000,false
Fun Tree Facts,9250,false
The Demise of Eliv Thade,7900,false
Lanie and Lillies Bedtime Stories,3500,false
Slorg & Steady,3650,false
The Secret of Tagobo,7250,false
Run,8850,false
Mining Operations Technical Manual,6450,false
Raindorf Dances,8950,false
Tuskaninny Grooming,7900,false
Bouncing Blumaroos,7500,false
The Big Book of Verb Conjugation,9200,false
Nimmo Genealogy,9700,false
One Step Forward,7750,false
Peophin Legends,7500,false
Royal Qasalan Scroll,7300,false
Stealing Through the Holidays,400069,false
Untold Pteri Tales,8350,false
Acara Aquatics,6800,false
Anger Management for Navigators,11300,false
Secrets Of The Money Tree,5150,false
Shell Values,3175,false
Wheel of Knowledge Book,6500,false
King Roos Dice,8700,false
Golden Book of Spelling,7500,false
M*YNCI Fan Book,4800,false
When All Else Fails...,7050,false
Leaf Mosaics and You!,9500,false
The Lucky Paw,2775,false
Build Your Own Telescope,4675,false
Ghost Lupe Spooky Stories,7550,false
Lenny Adventures,7200,false
Shell Crafts,5000,false
Archaeology - Discovering the World,2800,false
The Big Book of Boochi,14000,false
A Starry Pteri Night,6300,false
Quality Time,17900,false
Swim,9800,false
Acara Gormball Tips,5150,false
Secrets of the Desert PaintBrush,5950,false
My Days in Shenkuu,5850,false
Mind Control for Dummies,6300,false
Destruct-O-Destruction,6550,false
Hunting The Meerca Way,3950,false
The Mote Encyclopedia,6950,false
Tooth Secret,4900,false
Guide to Buzz,6350,false
How to Care for Asparagus Chias,9950,false
Lamberts Expeditions,6300,false
Ace Adventures,6150,false
Fearless Finnigans Guide to Haunted Theatres,6450,false
How to Avoid The Holiday Rush,7950,false
Jhudoras Ruinous Recipes,1075,false
Lenny Microbiology,7750,false
Popup Tome,7050,false
Potgatkerchis Protection,3850,false
Scratching Tools Are All Around You Book,2500,false
Shenkuu Cooking,5650,false
Time Management,6450,false
Derlyn Fonnet: A Biography,6800,false
My Eyrie Friend,6300,false
The Big Book of Rafts,4200,false
Clay JubJub Fun,6900,false
Galactic Adventures II,4250,false
Tomb Tales,9250,false
Carpentry,17000,false
Koi Scales,6850,false
Quiggle Classics,12600,false
My First Mazzew,6950,false
Nerkmid Values,5900,false
Rocket Building for Fun and Profit,5750,false
The Angry Nuk,4950,false
Neopets of Qasala,5300,false
Scoops of Friendship On the Run,6650,false
Flotsam Legend,5850,false
Into the Ice Caves,4250,false
Tome of Memories,8350,false
Fighting Fire with Fire,6500,false
The Haunted Bell Tower,4950,false
101 Snowman Jokes,3000,false
How Moltara Manages to Not Burn Up,4125,false
Meepit Carols,9000,false
The Little Book Of Bruce,5900,false
The Ring of Noodles Book,5900,false
Basic Survival Skills,5500,false
Emo Poetry,5450,false
Dark Book,5800,false
Gelert Night Vision,3050,false
Life Is Good,5900,false
Cooking for your Petpet,7200,false
Dark Kougra Tales,5150,false
The Lost Naalala,6350,false
Korbat Origami Book,6100,false
Poogle Races,4425,false
Pretty Pink Yurbles,10000,false
Scroll of the Oasis,6100,false
How to Keep Your Concentration,5500,false
The Rainbow Pool,6900,false
Learned Royalty,5950,false
Self Care Book,11000,false
TDMBGPOP in Legends and Myths,6000,false
When Gelerts Go Bad,9000,false
Creative Holiday Treats,3825,false
All In A Days Work,6800,false
Babaas Baba,5150,false
Book of Cooperation,25000,false
Classic Moltaran Smithing,5450,false
Homemade Valentines Day Card,400069,false
King Hagans Biography,4850,false
Lost Cybunny,8500,false
Musical Mysteries: Achieving the Perfect Note,4475,false
Neverending Noil Day,5300,false
Sleepy Time,6150,false
The Adventures of Gilly,6900,false
The Art of Surfing in Moltara,6500,false
The Marriage of Prince Jazan,4700,false
Games on Kreludor,5500,false
Influence of Potatoes on History,4275,false
Jhudoras Book of Recipes,5800,false
Painting Poogles,4900,false
Inspiring Potential,2450,false
Shoyru Mysteries,2900,false
The Great Slugawoo Mystery,6000,false
The Hidden Tower,7550,false
The Meek Kacheek,5750,false
The Winding Winter Path,6700,false
Ancient Neopian Decree,6550,false
Jeran My Hero,7000,false
Neopian Lakes,7750,false
The Ultimate Drum Practice Book,5550,false
A Travelers Guide: The Caves,4825,false
An Early History of Brightvale University,4100,false
Healing Magma Burns 101,4825,false
Ketchup Cookbook,8850,false
Mazzew Grooming,5750,false
Training School Myths,5700,false
Yurble Adventures,14200,false
My First Faerie,4600,false
Taming The Hair,1975,false
The Altador Cup Encyclopedia,5000,false
Winter Usul Wear,5350,false
Wocky Secrets,6200,false
Bruce Bruise,2850,false
Hook Line and Sinker,7000,false
Water Faerie Wishes,5500,false
Dancing Done Right,2975,false
Gourmet Cooking For Your Pet,4800,false
History of the Magical Bookshop,3450,false
Simple Assembly Instructions,10100,false
What to do in the Case of an Emergency,4450,false
All About Glass,5250,false
Emerging Lava Monster,5000,false
Kacheek Exercise,5500,false
The Rainbow Gelert,3800,false
Baby Lenny Book,980,false
Brightvale Books Catalogue,4900,false
Fancy Certificate,4450,false
Holiday Hijinks with Malkus,4000,false
Kyrii Country,6800,false
Manes,7800,false
No To Crokabek,4000,false
On Illusens Wings,5700,false
Qasalan Royal Lineage,4100,false
Being a Princess,4950,false
Defending The Castle,5550,false
Hatching A Draik Egg,32000,false
The Lost Desert Expose,4950,false
Cooking with Faerie Fire,5900,false
Tablet of Warfare,5150,false
Von Roo Collectable Catalogue Booklet,5200,false
You and Your Faerie Korbat,5350,false
Eerie Sutekh Scroll,5700,false
Kiko Treasure Island,6250,false
Sentimental Sediments,4700,false
Coltzan Book,5400,false
Gripping Tales of Volcanic Ash,5900,false
Moulding Magma,4575,false
Mysterious Wadjet Scroll,4600,false
Regurgitation Cook Book,5200,false
Stitched Scrapbook,7700,false
The Beautiful Shoyru,2775,false
Kau Chronicles,3900,false
Organisation is Easy,3750,false
Underwater Chef Biography,5450,false
Freaky Factory Employee Handbook,5700,false
Furry Faerie Friends,5000,false
Super Roo - The Comic,7300,false
The Hunt For The Red Gelert,2800,false
Campfire Stories,3275,false
Effective Confetti Clean Up,4150,false
What a Coincidence,4750,false
Altadorian Holiday Songs Booklet,3050,false
Autumnal Decorating,4775,false
Dance Moves For Scorchios,2850,false
Faerieland Holidays,2850,false
Framing Art,4025,false
Fun Lava Facts,4700,false
Glurp,5200,false
Guide to Faerie Instruments,4025,false
Hocus Focus,3975,false
How To Make Mud Sculptures,4400,false
Illusens Insignificant Quests Book,2650,false
Kacheeks Are Cool,12500,false
Lutari Furred Tails,2350,false
Malkus Vile Book,5600,false
Ruling Faerieland,2200,false
Searing Scroll of Light,4925,false
Simple Certificate,3350,false
Stampede Tips,5500,false
The Little Kacheek Book,5100,false
The Shadow Usul,33500,false
Winter in Faerieland,5500,false
Word Problems,5900,false
Dark Eyes the Aisha,9150,false
Tales of Bravery,4675,false
The Quiggle Diet,6000,false
Boomerang Throwing Techniques,3700,false
Kreludan Crosswords,3850,false
Neopian Bureaucracy,7000,false
Showing Gelerts,4275,false
The Endless Tales of Pirate Adventures,1550,false
Shoyru Secrets,2925,false
Battledome Techniques,2700,false
Caring For Your Ill Kau,4575,false
Cookie Dough Bomb Manual,6500,false
How to be the Space Faerie Book,2400,false
Kau Defence,4250,false
Mage Spells,9400,false
Neopia on 500 Neopoints a Day,3600,false
The Red Wocky Cook Book,4250,false
Faerie Caverns Treasure Map,4000,false
Rial the Red,5150,false
The Biggest Noil of All,5900,false
War Strategies,3850,false
Gnorbu Fashions,5800,false
Job Coupon Handbook,4625,false
Kyrii Magic Tricks,3925,false
Lair of the Tuskaninny,3575,false
Moehog Decorating Tips,3325,false
What A Wonderful Day,3600,false
A Summer of Borovan,4150,false
Tyrannian Dishes Recipe Book,4500,false
Faerie Music Sing-Along,3275,false
Lunch Box Treats,3375,false
Scaled Magic Book,28000,false
The Guide to Tonu Armour,4850,false
The Water Mote,4900,false
Brightvale Potion Manual,3000,false
Buzz for Infants,4600,false
Ghost Techo Tales,3725,false
Year 3 Calendar,3775,false
Caring For Your Slugawoo,4675,false
History of Count von Roo,3800,false
How Many Books?,2275,false
Robot Lenny Repair Manual,7700,false
Skeith Defender Comics,3900,false
The Armoury,3850,false
The Techo Adept,4500,false
Theories of Dimensional Time Dilation,3700,false
Wicked Whispers,4000,false
Most Memorable Dr Sloth Quotes,3175,false
Zafara Keep Fit,5500,false
Beach Essentials for this Summer,11100,false
How to Avoid Holiday Parties,4750,false
Magical Tinkering,3000,false
The Lone Ruki,4625,false
Big Book of Big Laughs,3250,false
Crude Map of Haunted Houses,3000,false
