original,replacement,edited
Small Elppa Pie,1600,False
Moonfruit Lollipop,1600,False
Appletastic Ice Lolly,1600,False
Cherry Carrot Ice Cream,1600,False
Sun Tea,1600,False
Bookshop Chocolate Charm,1600,False
Lime Gummy Kiko,1600,False
Aisha Radish Riceball,1600,False
Tuna Mayo Onigiri,1600,False
1/3 Spaghetti and Meatballs Pizza,16000,False
Snow Enchiladas,16000,False
Ice Cream Sandwich Cookies,16000,False
Mac and Cheese Pizza Slice,16000,False
Carrot Cupcake,16000,False
Blueberry Jelly Twirl,16000,False
1/2 Garlic Pizza,16000,False
Edible Magenorb Bouquet,1600000,False
Magical Avocado Chia Pop,1600000,False
Tchea Fruit,161,False
Tangella Jam,161,False
Fire Faerie Straw,1610,False
Milky Moo Ice Lolly,1610,False
Tooth Faerie Mushroom,1610,False
Asparagus and Yogurt Pizza,1610,False
Cheesato,1610,False
Partially Eaten Chocolate Buzz Dessert Platter,1610,False
Gruel,1610,False
Sugar Coated Lupe Treat,1610,False
White Chocolate Jetsam,1610,False
Jelly Coffee,1610,False
Deluxe Lime Toffee Juppie,1610,False
Large Shepherds Pie Smoothie,1610,False
Half a Mac and Cheese Pizza,16100,False
Strawberry Jetsam Ice Cream,16100,False
Frozen fish Gel,16100,False
Ultra Icy Negg,161000,False
Marshmallow Omelette,162,False
Twirly Fruit Omelette,162,False
Uni Veggie Wrap,1620,False
Mega Cabpru Smoothie,1620,False
Purple Peophin Lutari Pop,1620,False
Almost Gummy Rat (Lime),1620,False
Organic Plum,1620,False
Lenny Lime Lutari Pop,1620,False
Grape Rubber Duck Lolly,1620,False
Mega Asparagus Protein Smoothie,1620,False
Caramel Pizza Slice,1620,False
Pecan Divinity Candy,1620,False
Snow Crisps,1620,False
Symol Lolly,1620,False
Mynci Vegetable Burger,1620,False
Dark Chocolate Zafara,16200,False
Cupid Negg,16200,False
1 Blueberry Jam Sandwich,16200,False
Magical Pear Chia Pop,1620000,False
Strawberry Cloud Cookie,1625,False
Blueberry Bori Cupcake,1625,False
Tuna Stroganoff,163,False
Choco Mint Rock Stick,163,False
Aggressive Casserole,1630,False
Gebwich,1630,False
Marshmallow Jetsam Fin Cookie,1630,False
Wheaty Kyrii Sandwich,1630,False
Neovian Cannoli,1630,False
Quadruple Fudge Cheese Wedge,1630,False
Chocolate Keyring,1630,False
Jacket Potato with Broccoli,1630,False
Olive Cupcake,1630,False
Quiggle Foot Wrap,1630,False
Spicey Ice Soup,1630,False
Blueberry Crescent Lolly,1630,False
Orangomelon,1630,False
Dolmade,1630,False
Orange Swirl Pudding,1630,False
Gummy Walking Carpet Candies,1630,False
Coconut Fruit Cup,16300,False
Conkerberry Negg,16300,False
Moehog Fruit Cake,16300,False
Neopia Lollypop,163000,False
Blueberry Tart,1635,False
Chocolate Ice Cream Apple Lantern,164,False
Beetroot Ice Cream,164,False
Iced Berry Water,1640,False
Halloween Kacheek Candy Dish,1640,False
Zafara Claw,1640,False
Pineapple Juice,1640,False
Mint Chocolate Ogrin,1640,False
Giant Tub of Ice Cream,1640,False
Fruity Jubpops,1640,False
Cheese Scone,1640,False
Black Currant Shoyru Sweet,1640,False
Illusen Crepe,1640,False
Cheese,1640,False
Ultimate Fyora Day Muffin,1640,False
Striped Gelert Day Pancakes,1640,False
Sprinkling of Oregano,1640,False
Grape Gummy Stamp,1640,False
Snow Cake,1640,False
Organic Green Apple,1640,False
Chocalotta Ice Lolly,1640,False
Peanut Butter Chocolate Shoyru,1640,False
Molten Lava Cake,1640,False
Strawberry Jelly Chia,1640,False
Blueberry Lupe Waffles,1640,False
Gooey Kreludan Cookie,1640,False
Chocolate Wocky Paws,16400,False
Altador Cup Chocolate Coins,1645,False
Delectable Mould Garden,165,False
Borovan Brownies,1650,False
Scorchio Sugar Skull,1650,False
Sparkling Draik Cake,1650,False
Raspberry Faerie Crepe,1650,False
Baked Pepper Biscuit,1650,False
Vanilla Spike Ball Candy,1650,False
Ranch Dressing Smoothie,1650,False
Lemon Draik Lollypop,1650,False
Freezer Burnt Leftovers,1650,False
Starberry Poogle Cake,1650,False
Grey Peach Pie,1650,False
Colourful Kougra Cupcake,1650,False
Cherry Juice,1650,False
Dates & Figs Energy Bar,16500,False
Deep-Fried Candy Floss,16500,False
1/3 Mac and Cheese Pizza,16500,False
Chokato Omurice,16500,False
Joretts Chef Special,165000,False
Illusens Family Recipe Cake,1650000,False
Magical Grape Chia Pop,1650000,False
Asparagus Ice Lolly,166,False
Spirulina and Laver Candy,166,False
Gurrandrillge,1660,False
Stuffed Puntec,1660,False
Oozing Chocolate Heart,1660,False
Chocolate Moehog Cookie,1660,False
Food Shop Chocolate Charm,1660,False
Caramel Techo Truffle,1660,False
Tigerfruit Krawkberry,1660,False
Asteroid Crunch Cereal,1660,False
Regular Pear Smoothie,1660,False
Sliced Turkey Breast,1660,False
Scorchio Cotton Candy,1660,False
Lupe Sticky Rice Cake,1660,False
Cauliflower,1660,False
Strawberry Crumpet,1660,False
Left-Over Turkey Steak Sandwich,1660,False
Gaseous Moonpie,1660,False
Blueberry and Chokato Achyfi,1660,False
Pound Cake and Frosting Sandwich,1660,False
Mint Chocolate Poogle,1660,False
Mutant Crepe,1660,False
Kreluberry Fruit Drink Pouch,1660,False
Caramel Coated Pear,1660,False
Krawk Apple Cake,1660,False
Faerie Carrot,1660,False
1/3 Pineapple Pizza,16600,False
Ixi Acorn Meatball,16600,False
Melow,16600,False
Number Pasta,16600,False
Baby Peophin Candy Box,16600,False
1/3 Cauliflower and Lentil Pizza,16600,False
Dark Liquid in Mugs,1665,False
Chocolate Quiggle Cupcake,1670,False
Snowy Negg,1670,False
Plain Old French Toast,1670,False
Misty Shenkuu Mountain Soup,1670,False
Chilled Kelp Cone,1670,False
Dark Nova Fruit,1670,False
Jipple Pear Ice Cream Gummy,1670,False
Mixed Nuts,1670,False
Strawberry Grarrl Pop,1670,False
Mega Churro Smoothie,1670,False
Bottle of Water,1670,False
1/3 Carrot and Pea Omelette,1670,False
Black Cherry Ixi Drink,1670,False
Citrus Cybunny Cake,1670,False
Bamboo Tea,1670,False
Magenorb Juice,1670,False
Y9 Purple Swirl Cake,1670,False
Red Bruce Juice,16700,False
2 Blueberry Jam Sandwiches,16700,False
Peach Jelly,167000,False
Official Altador Cup Energy Drink,167000,False
Chocolate Coated Tangy Cheese,1670000,False
Chocolate Cherry Cheesecake,1670000,False
Asparagus Chia Wings,168,False
Chocolate Fudge Pizza Block,1680,False
Lime Bori Cupcake,1680,False
Sugar Aisha Skull,1680,False
Skull Stew,1680,False
Lemoran Fruit Leather Socks,1680,False
Blueberry Flotsam Lollypop,1680,False
Chocolate Covered Apple,1680,False
Berry Sugared Gelert Gummy,1680,False
Unity Frosting Sugar Cookie,1680,False
Mutant Crackers,1680,False
Rambus Salad Sandwich,1680,False
Mixed Berries Pancake,1680,False
White Chocolate Chip Biscuits,1680,False
Jelly Pretzel,1680,False
Spooky Lime Pudding,1680,False
Mint Chocolate Chia Pop,1680,False
Pumpkin Scoopings,16800,False
Wocky Spaghetti Ball,16800,False
Holiday Wocky Cake,16800,False
Electric Nachos,16800,False
Holiday Tree Appetizer,1685,False
Dipped Orange Bonbon,169,False
Pineapple,169,False
Snow Submarine Sandwich,1690,False
Milk Chocolate Usul,1690,False
Elephante Milkshake,1690,False
Minty Flotsam Day Shake,1690,False
Cress Ghostkersandwich,1690,False
Orange Gelert Lollypop,1690,False
Jam and Cream Scone,1690,False
Blueberry Scone,1690,False
Small Chokato Pie,1690,False
Twisty Sugar Doughnut,1690,False
Grape Candy Rock,1690,False
Blueberry Jelly Beans,1690,False
Spaghetti Steak Burger,16900,False
Vionanna,16900,False
Grootafruit Punch,16900,False
Cloned Corn,16900,False
3 Blueberry Jam Sandwiches,16900,False
Chocolate Orange Volcano,16900,False
Traditional Luau Feast,16900,False
Get Well Soon Faerieland Cake,1695,False
Grapple Apple,17,False
Blueberry Gateaux,17,False
Fish Fingers and Custard,17,False
Fresh Clam Jam,17,False
Buttered Toast,17,False
Chocolate Covered Cherries,17,False
Disco Apple,17,False
Extreme Holiday Potato,170,False
Sand Shake,170,False
Aubergine Chia Wings,170,False
Key Lime Pie,1700,False
Choco Mint Rock Slices,1700,False
Mega Wheatgrass Fruit Smoothie,1700,False
Lemwart,1700,False
Silver and Gold Chocolate Coins,1700,False
Cream Cheese Dip,1700,False
Baklava,1700,False
Energyblast Krawkade,1700,False
Comet Lollipop,1700,False
Nova Fruit,1700,False
Strawberry Kyrii Ice Cream,1700,False
Linzer Torte,1700,False
Orange Chocolate Moehog,1700,False
Small Ice Creamy Jelly Smoothie,1700,False
Hot Munuberry Juice,1700,False
Heart Wafflecake,1700,False
Nimmo Day Cupcake,1700,False
Chocolate Neodrops,1700,False
White Chocolate Kougra,1700,False
Blueberry Gummy Slorg,17000,False
Paper-Wrapped Veggies,17000,False
Fiery Faerie Chicken Nuggets,17000,False
Freeze Dried Bacon,17000,False
Blueberry Iced Cookie,17000,False
Marshmallow Plumpy,1700000,False
Starry Cupcake,1700000,False
Toast with Jam,171,False
Lava Lamp Cake,171,False
Mega Shepherds Pie Smoothie,1710,False
Shenkuu Eel Rice Bowl,1710,False
Sroom Fruit Sandwich,1710,False
Jelly Biscuits,1710,False
Wheat Flour,1710,False
Chocolate Grarrl Ice Cream,1710,False
Raisins,1710,False
Sugar-Free Tooth Faerie Cake,1710,False
Strawberry Ixi Pop,1710,False
Iced Chomby Biscuit,1710,False
Baked Potato Shoes,1710,False
Blue Smug Bug Cookie,1710,False
Red Poinsettia Sugar Cookie,1710,False
Organic Green Grapes,1710,False
Candy Juice Straw,1710,False
Cheese Stuffed Olives,1710,False
Delicious Neopets 10th Birthday Cake,17100,False
French Toast,17100,False
Stuffed Fish Head,17100,False
Fruit Punch Roll,17100,False
Xweetok Sugar Cookies,17100,False
Explosive New Year Cake,171000,False
Ghost Cupcakes,172,False
Lychee Slushie,1720,False
Chocolate Parsnip,1720,False
Popcorn,1720,False
Choc Chip Werelupe Cookie,1720,False
Large Fancy Tangerine Smoothie,1720,False
Sausage and Cheese Pasty,1720,False
French Onion Soup Cake,1720,False
Screlon Sour Saucer,1720,False
Fishy Sandwich on a Stick,1720,False
Eyrie Loveberripop,1720,False
Flaming Hot Pizza,1720,False
Grape Snow Puff,1720,False
Gummy Yoyo,1720,False
Organic Nectarine,1720,False
Cherry Bori Cupcake,1720,False
Cheesy Sloth Cake,1720,False
Squeezable Tigersquash,1720,False
Chocolate Faerie Mallows,1720,False
Stuffed Grape Leaves,1720,False
Baklava Tangram,1720,False
Skrazapod,1720,False
Strawberry Spike Ball Candy,1720,False
Strawberry Grarrl Gummy,1720,False
Lemon Jelly Pop,1720,False
Chocolate Drizzled Popcorn,1720,False
Electric Taco,17200,False
Egg Pate,17200,False
Crystal Crunch,17200,False
Veggie Faerie Burger,17200,False
Magical Agueena Chia Pop,1720000,False
Donut Burger,1720000,False
Snot Chocochips Biscuits,17250,False
Sand Pear,173,False
Orange Scorchipop,1730,False
Gummy Hannah,1730,False
Strawberry Poogle Pop,1730,False
Grundo Stick Sub,1730,False
Snowflake Bread,1730,False
Seafood Twist,1730,False
Grape Kiko Taffy,1730,False
Snow Covered Nachos,1730,False
Chocolate Coated Lolly,1730,False
Assorted Pear Drops,17300,False
Raspberry Sundae,17300,False
Flotato-Stuffed Turkey,17300,False
Wild Negg,17300,False
The Island Mystics Diet,173000,False
Magical Blueberry Chia Pop,1730000,False
Magical Tomato Chia Pop,1730000,False
Yurble Janitor Cookie,1740,False
Skeith Burger,1740,False
Mortogberry Pie,1740,False
Speckled Veggie Burger,1740,False
Lime Cheesecake,1740,False
Mint Usul Meringue,1740,False
Marshmallow Meowclops,1740,False
Lime Gummy Die,1740,False
Fresh Faerie Fruit,1740,False
Islandberry Krawkade,1740,False
Obsidian Ice Cream,1740,False
Potato Omelette Sandwich,1740,False
Radish,1740,False
Beetroot Pastry Puff,1740,False
Chocolate Silver Coins,1740,False
Tea Biscuits,1740,False
Large Kalery Smoothie,1740,False
Milk Chocolate Gelert,1740,False
Large Dark Chocolate Cybunny,1740,False
Strawberry Gelert Cupcake,17400,False
Garlic Mashed Potatoes,35000,true
Agueena Chia Wings,175,False
Grilled Ummagine Chips,175,False
Ruki Red Lutari Pop,1750,False
Orange Wiggle Cake,1750,False
Chocolate Chocolate Factory Charm,1750,False
Lime Ruki Lollypop,1750,False
Lime Jelly Burger,1750,False
Ham and Cheese Wingwich,1750,False
Lime Aisha Lollypop,1750,False
Strawberry Tonu Foot Shortcake,17500,False
Leafy Krawk Pot,17500,False
Vanilla Poogle Cupcake,17500,False
Number Crackers and Cheese,17500,False
Happy Birthday Pizza,1750000,False
Kaleideonegg,1750000,False
RainbowBerry Slushie,175000000,False
Jalapeno Popper,176,False
Root Pancakes,1760,False
Box of Chocolate Chias,1760,False
Mushrolivepepper Pizza,1760,False
Chocolate Tree,1760,False
Crunchy Kacheek Cereal,1760,False
Aubergine and Olive Skewer,1760,False
Vanilla Wocky Cookie,1760,False
Orange Uni Sherbert Sundae,1760,False
Toast,1760,False
Raspberry Eyrie Cookie,1760,False
Frosted Buttermilk Bar,1760,False
Mega Fishy Smoothie,1760,False
Chicken Taquitos,17600,False
Whole Mushroom Pizza,17600,False
Swirling Galaxy Slushie,1760000,False
Chia Assortment,1765,False
Tempura-Fried Worms,177,False
Pack of Snot-Flavoured Gum,177,False
Tuna Sub,177,False
Krawk Apple,1770,False
Fire Eggs,1770,False
Yooyu Bread Basket,1770,False
Courgette Bread,1770,False
Dung Mote Lollypop,1770,False
Neocrunch Cereal,1770,False
Mega Spaghetti with Meatballs Smoothie,1770,False
1/3 BBQ Sauce Omelette,1770,False
Carrot Wrap,1770,False
Lemon Kiko Taffy,1770,False
Peanut Raisin Trail Mix,1770,False
Black Currant Quiggle Pop,1770,False
Lemon Shortbread,1770,False
Chocolate Chip Heart Cookies,1770,False
Yooyu Cheese Ball,1770,False
Maraquan Shoyru Fin Lolly,1770,False
Myncibean Punch,17700,False
Blue Raspberry Aisha Lollypop,17700,False
Yellow Negg,177000,False
Raspberry Jam,177000,False
Purple Grasper,178,False
Gooey Snot Cheese,1780,False
Vegetable Deluxe,1780,False
Pumpkin Ghost Toast,1780,False
Orange Kougra Cake,1780,False
Spinach and Asparagus Pasty,1780,False
Jelly Kabob,1780,False
Mega Original Kiwi Smoothie,1780,False
Lenny Cream of Onion Soup,1780,False
Illusen Day Matcha Cheesecake Brownies,1780,False
Grarrl Crackers,1780,False
White Chocolate Lupe,1780,False
White Chocolate Shoyru,1780,False
Cheese Ghostkersandwich,1780,False
Cosmic Cheese Stars,1780,False
Chocolate Chia Lolly,1780,False
Salisbury Steak,1780,False
Slice of Space Cake,1780,False
Parsley Juice,1780,False
Peach Pretzel,1780,False
Red Wocky Sugar Cookie,17800,False
Spicy Kau Burger,17800,False
Toast on Toast,17800,False
Artichoke Pizza Slice,178000,False
Boiled Sea Serpent,178500,False
Pineapple Slushie,1790,False
Chocolate Moehogs,1790,False
Dirt Cheese,1790,False
Strawberry Pi Pie,1790,False
Black Currant Kacheek Drops,1790,False
Jelly Cabbage,1790,False
Squibble Berry Jam,1790,False
Chocolate Birthday Medallions,1790,False
Smoked Meridellian Fish,1790,False
Seasonal Dr. Sloth Truffles,17900,False
Raspberry Scones,17900,False
Tigersquash Pretzel,17900,False
Strawberry Elephante Cookie,17900,False
1/3 Chocolate Chip Pizza,17900,False
Mint Chocolate Chia,17900,False
Music Negg,17900,False
Chocolate Nimmo Dessert,17900,False
Chocolate Werelupe Cookie,17900,False
Poison Heart Candy Apple,17900,False
Uni Ice Cream,179000,False
Tyrannian Flat Bread,18,False
Pine Apple,18,False
Chocolate Cone Witch Hat,18,False
Cheesy Potato Stuffed Doughnut,18,False
Dappled Apple,18,False
Jug of Fresh Phearade,18,False
Square Gelatin,18,False
Baked Asparagus Biscuit,18,False
Festering Coffee,18,False
Strawberry and Cream Fish Pop,18,False
Stone Veggie,18,False
Operatic Apple,18,False
Elixir Of Intelligence,18,False
Poogle Shish Kabob,180,False
Deluxe Water Pizza,180,False
Lime Jelly Flotsam,1800,False
Jelly Milk,1800,False
Decorated Negg,1800,False
Milk Chocolate Shoyru,1800,False
Coral Delight,1800,False
Glitter Heart Candy,1800,False
Plain Oatmeal,1800,False
Mega Roasted Chestnut Smoothie,1800,False
Strawberry Frosted Doughnut,1800,False
Zafara Gruel,1800,False
Smelt Melt,1800,False
Fyora Faerie Straw,1800,False
Candy Kiko Apple,1800,False
Azzle Sauce,1800,False
Chocolate Ice Cream Gummy,1800,False
Peach Gummy Chia,1800,False
Juppie Swirl Chia Pop,1800,False
Devilish Cake,1800,False
Stuffed Cabbage Pastry,1800,False
Boiling Hot Lava Soup,1800,False
Ichor Ghost Toast,1800,False
A Smatter of Mayo,18000,False
Cabbage Pasty,18000,False
Coral Beef,18000,False
Coral Pizza Slice,18000,False
Rhubarb and Custard Pretzel,18000,False
Carrots in Salad,18000,False
Odorra Pod,180000,False
Magical Gooseberry Chia Pop,1800000,False
Gorerito,1800000,False
Magical Thornberry Chia Pop,1800000,False
Wocky Steak,1800000,False
Isca Halloween Salad,1800000,False
Songray,1800000,False
Rainbow Chomby Cupcake,18000000,False
Wartroot Jelly Beans,1810,False
Slightly Nibbled Orange e,1810,False
Chocolate Jetsam Fin Cookie,1810,False
Strawberry Urgoni Cupcake,1810,False
Puchini,1810,False
Lite Lemon Energy Krawkade,1810,False
Orange Spanner Jelly,1810,False
Suteks Revenge,1810,False
Frosted Daisy Cake,1810,False
Almond Cranberry Trail Mix,1810,False
Moon Lollipop,1810,False
Twirly Fruit Ixi Hoofprint Cookie,1810,False
Lavender Truffle,1810,False
Combfruit,1810,False
Haunted Coffee,1810,False
Mint Chocolate Wocky Cupcake,1810,False
Baked Biscuit Peas,18100,False
Orange and Grape Cone,18100,False
Pepperoni and Mushroom Pesto Pizza Slice,18100,False
Marbled Negg,18100,False
Gemstone Negg,181000,False
Blandfish,182,False
Mynci Veggie Plate,1820,False
Purple Juppie Pudding,1820,False
Small Kalery Smoothie,1820,False
Organic Pear,1820,False
Mega Splime Smoothie,1820,False
Skeen Quiggle Cupcake,1820,False
Fried Calamari Salad,1820,False
Skeith Sundae,1820,False
Lemberry Chia Jelly,1820,False
Blueberry Pteripop,1820,False
Grape and Orange Candy Stick,1820,False
Chocolate Xweetok Ice Cream Sandwich,1820,False
Tropical Fruit Pizza Slice,1820,False
Air Faerie Cereal,1820,False
Broken Chocolate Flower Negg,1820,False
Grey Pizza Slice,1820,False
Appriberry Brucicle,18200,False
Brown Sugar Oatmeal,18200,False
Spaghetti and Meatballs Pizza Slice,18200,False
Swill Pudding,182000,False
Chocolate Dr Sloth,182000,False
Bean and Lentil Pasty,1830,False
Sparkling Faerie Porridge,1830,False
Tchea Hissi Cake,1830,False
Strawbericious Ice Lolly,1830,False
Furanga Fruit Sandwich,1830,False
Fire Faerie Gum,1830,False
Lime Moehog Cupcake,1830,False
Petpet Chocolate,1830,False
Chocolate Brucicle,1830,False
Draikfruit,1830,False
Cheese Star Sandwich,1830,False
Unripe Puntec Wrap,18300,False
Rock Negg,183000,False
Flaming Tuskaninny Ice Cream,1830000,False
Tri-Nana,184,False
Artificially Flavoured Blueberry Snacks,184,False
Minty Mocha Cake,1840,False
Pineapple Coconut Slushie,1840,False
Lime Grarrl Gummy,1840,False
Dark Faerie Apple,1840,False
Faerie Pastry,1840,False
Mixed Fruit Kebab,1840,False
Fire Rice,1840,False
Lime Snot Kiko Lolly,1840,False
Asparagus Toast Dumplings,1840,False
Uni Udon,1840,False
Chocolate Koi Biscuit,1840,False
Cranberry Jelly,1840,False
Candy Chia Apple,1840,False
Lost Desert Stew,1840,False
Tomato Omurice,18400,False
Dewy Apple Peophin Tail Cookie,18400,False
Vegetarian Usul Wrap,18400,False
BLT Sandwich with Cheese,18400,False
Aquaberry,184000,False
Blue Wocky Gummy Straw,184000,False
Mint Chocolate Gelert Cake,1850,False
Snot Wrap,1850,False
Black Cherry Slushie,1850,False
Kite Cookies,1850,False
Filled Striped Doughnut,1850,False
Jhudoras Exploding Muffins,1850,False
Chocolate Wing Cakes,1850,False
Baked Apple with Tigerbuggle sauce,1850,False
Nimmo Tube Cheese,1850,False
Rock Candy,1850,False
Seasoning Sand,1850,False
Cheery Tomatoes,1850,False
Hot Strawberry Soup,1850,False
Small Super Lemon Grape Smoothie,1850,False
Purplum and Cheese Sandwich,1850,False
Pumpkin Pot Pie,18500,False
Thistleberry Crepe,18500,False
Sour Cream Chomby Crisps,18500,False
Yurble Pot Pie,18500,False
Grape Slurpship,18500,False
Faerie Dreamwich,1850000,False
Sponge Doughnutfruit,1850000,False
Power Negg,1850000,False
Furanga Brucicle,186,False
Eggs on Rock,186,False
Strawberry Faellie Cake,1860,False
Yellow Gormball Sugar Cookies,1860,False
Balloon-Shaped Cotton Candy,1860,False
Koi Dumplings And Veggies,1860,False
Tropical Cybunny Fruit Salad,1860,False
Strawberry Kiko Candy,1860,False
A Dozen Neggs,1860,False
Eyrie Gumbo,1860,False
Squid Slushie,1860,False
Sand Strawberry,1860,False
Tigerfruit Hissi Cake,1860,False
Lutari Mints,1860,False
Ghost Pancakes,1860,False
Lime Jelly JubJub,1860,False
Fig Cheesecake,1860,False
Chocolate Soup,1860,False
Orange Pixxi Squash,1860,False
Dehydrated Chicken Dumplings,1860,False
Candy Corn Classic,1860,False
Bloody Slushie,1860,False
Extra Large Fizzy Drink,18600,False
Strawberry Ixi Fizzy Drink,18600,False
Pteri Seed Cake,18600,False
Caviar Sandwich,18600,False
Shenkuu Sticky Rice,186000,False
Spinning Negg,186000,False
Mayonnaise Artichoke,1870,False
Sweetcorn Snowbunny Loaf,1870,False
Sliced Turkey Dinner,1870,False
Chomby Juice,1870,False
Cheddar Fries,1870,False
Acorn Jam Sandwich,1870,False
Bowl of Pita Chips,1870,False
Jelly Mushroom,1870,False
Single Scoop of Sorbet,1870,False
X-29 Sub-Orbital Cupcake,1870,False
Chickayo,1870,False
Milk Chocolate Skeith,1870,False
Lemon and Thornberry Jelly,1870,False
Constellation Soup,1870,False
Uni Orange Cake,1870,False
Twirly Fruit Brucicle,1870,False
Pumpkin Sushi Balls,1870,False
Crown Roast Beef,1870,False
1/3 Amazing Apple Usul Cake,18700,False
Gummy Fyora Wings,18700,False
Mega Manoroot Sandwich,1870000,False
Evil Negg,188,False
Chocolate Fyora Crown,188,False
Mucus Soup,188,False
Pepperoni and Mushroom Pizza,1880,False
Altadorian Grapes,1880,False
Techo Strudel,1880,False
Gelert Sticky Rice Cake,1880,False
Chokato Burger,1880,False
Usuki Box-o-Biscuits,1880,False
Chocolate Coated Pretzel,1880,False
Uni Chokato Cake,1880,False
Slingshot Sugar Cookie,1880,False
Extra Gherkin Hot Dog,1880,False
Strawberry Shaved Ice,1880,False
Dung Doughnutfruit,1880,False
Sparkling Sroom Fruit Juice,1880,False
Tchea Peophin Tail Cookie,1880,False
Edible Purple Socks,1880,False
Tomato Cheese Salad,1880,False
Berry Sloth Ice Cream,1880,False
Seven Course Meal Plate,1880,False
Seared Turnip Steak,18800,False
Orange Lupe Hard Candy,18800,False
Dorkleberry,18800,False
Deep-Fried Mac-n-Cheese Loaf,18800,False
Black Cherry Taco,18800,False
Sketch Eggs,18800,False
Chocolate Ice Cream,188000,False
Cherry Milkshake,189,False
Fuzzly Pear,189,False
Bluehamberry Burger,189,False
Kyrii Candy Shoes,1890,False
Orange Flavored Ribs,1890,False
Tentacle Rice,1890,False
Orange Chocolate Vandagyre,1890,False
Zeenana Slushie,1890,False
Mint Lenny Sandwich Cookie,1890,False
Large Yogurt Pea Smoothie,1890,False
5/6 Smiley Pizza,1890,False
Chocolate Chip Kyrii Cookie,1890,False
Chokato Croissant,1890,False
Chokatosicle,1890,False
Chilled Seaweed Cone,1890,False
Apricot Gnorbu Juice,1890,False
Chokato Gummy Korbat Tail,1890,False
Acara Peanut Butter and Jelly Panini,1890,False
Checkered Burger,1890,False
Invisible Pasty,18900,False
Polar Lights Negg,18900,False
Biscuit Kau Biscuits,1895,False
Half Eaten Dung Jelly,19,False
Eyeballberry,19,False
Whole Pinanna Jelly,19,False
Pickle Pizza,19,False
Strawberry Jam Sandwich Cookie,19,False
Chocolate Ice Cream Cream Puff,19,False
Delightful Petpetpet Medley,19,False
Geraptiku Burger,19,False
Peanut Butter Jelly,19,False
Twisted Bread,19,False
Chocolate Faerie Log,190,False
Skeith Chocolate Dubloon,190,False
Orange Sloth Cake,1900,False
Striped Chia Pop,1900,False
Large Bacon Eggs and Toast Smoothie,1900,False
Loveberry Peophin Tail Cookie,1900,False
Green Apple Watermelon Slushie,1900,False
Tabouleaf,1900,False
Sandwich,1900,False
Islandberry Pudding,1900,False
Extra Cheesey Straw,1900,False
Cinnamon Spice Scone,1900,False
Pickled Cucumbers,1900,False
Delicious Borovan Crepe,1900,False
Rock Fruit,1900,False
Forbidden Forever Fruit,1900,False
Altador Meatloaf,1900,False
Grundolicious Cookie,1900,False
Cherry Wocky Lollypop,1900,False
Ha Ha Grub,1900,False
Scarab Negg,1900,False
Rainbow Chia Gumball,1900,False
Lime and Orange Sherbert Package,1900,False
Raspberry Brucicle,1900,False
Lemint Green Salad,1900,False
Shenkuu-Themed Neopets 7th Birthday Cake,19000,False
5/6 Amazing Apple Usul Cake,19000,False
Grapefruit Biscuits,19000,False
Chocolate Achyfi Lollypop,19000,False
Sugar Moehog Skull,19000,False
Half Cauliflower and Lentil Pizza,19000,False
Sour Apple Ixi Fizzy Drink,19000,False
Container of Purple Liquid,1900000,False
Luxury Chocolate Easter Negg,1900000,False
Grapeberry Krawkade,1905,False
Diorama of Petpetpets Celebrating the Holidays,191,False
Meat Cake,191,False
Pirate Lupe Pasta,1910,False
Koi Dumplings And Chicken,1910,False
Lime Jelly Acara,1910,False
Large Splime Smoothie,1910,False
Sea Christmas Cake,1910,False
Sroom Fruit,1910,False
Lutango Layer Cake,1910,False
Darttlefruit,1910,False
Celery,1910,False
Coconut Custard Pie,1910,False
Cinnamon Dough Bundles,1910,False
Hard Blumaroo Candy,1910,False
Bag Of Kiko Treats,1910,False
Gooseberry Lupe Waffles,1910,False
Blurf Gelert Cake,1915,False
Candy Floss Petit Fours,1915,False
Strawberry Cybunny Cake,1920,False
Snotty Ghost Toast,1920,False
Milk Chocolate Hollow Chia,1920,False
Jelly Slushie,1920,False
Mini Quiche,1920,False
Blue Neopets 6th Birthday Hard Candy,1920,False
Organic Orange Slices,1920,False
Brain Candy Mix,1920,False
Chocolate Chia Truffle,1920,False
Rainbow Breath Mints,1920,False
Kyrii Pop,1920,False
Feather-shaped Cake,1920,False
Apple Sweetie,1920,False
Horn of Pastry,1920,False
Cheese Bomb,1920,False
Banana Meerca Mini Cake,1920,False
Plain Snowbunny Loaf,1920,False
Fresh Basil Soup,1920,False
Bat Kebab,19200,False
Snow Kabob,19200,False
Seasoned Lupe Chips,19200,False
Egg Roll,19200,False
Marshmallow and Slime Souffle,19200,False
Raspberry Yurblecone,19200,False
Chocolate Gum Drops,193,False
Kreludan Rocket Cookie,1930,False
Peanut Butter and Pickles,1930,False
Milk Chocolate Moehog,1930,False
Sparkling Carrot Juice,1930,False
Mint Skeith Iced Bun,1930,False
Mint Lime Flotsam Cake,1930,False
Grey Doughnutfruit,1930,False
Altador Cup Cupcake,1930,False
Jelly Burrito,1930,False
Fresh Green Salad,1930,False
Vitamin A Tablets,1930,False
Impermeable Cheese Log,1930,False
Graperock Gobstopper,1930,False
Overripe Cheese,1930,False
Cheese and Pickle Sandwich,1930,False
Aqua Negg,19300,False
Kiko Drink,19300,False
Psimouse Cake,19300,False
Super Veggie Baguette,193000,False
